,user_id,items
7612,7612,"[57, 84, 22, 420, 383, 388, 382, 23, 437, 5, 19, 82, 0, 17, 61, 14, 198, 712]"
7613,7613,"[57, 14, 84, 398, 22, 82, 61, 23, 431, 383, 420, 19, 5, 382, 430, 388, 55, 396]"
7614,7614,"[61, 57, 84, 82, 14, 398, 17, 16, 409, 85, 430, 22, 420, 383, 5, 23, 19, 425]"
7615,7615,"[54, 41, 42, 412, 14, 61, 84, 398, 402, 396, 57, 55, 23, 21, 43, 388, 425, 22]"
7616,7616,"[57, 84, 22, 61, 430, 14, 440, 382, 169, 170, 89, 798, 398, 55, 23, 409, 420, 384]"
7617,7617,"[57, 14, 22, 398, 84, 55, 17, 61, 395, 437, 383, 384, 23, 26, 430, 19, 425, 409]"
7618,7618,"[57, 398, 14, 61, 17, 22, 85, 84, 420, 388, 382, 23, 395, 409, 88, 0, 383, 29]"
7619,7619,"[412, 54, 398, 57, 61, 425, 67, 22, 23, 14, 438, 420, 84, 437, 395, 55, 388, 414]"
7620,7620,"[61, 398, 23, 57, 396, 62, 31, 63, 14, 19, 84, 55, 88, 393, 383, 9, 430, 22]"
7621,7621,"[57, 84, 14, 402, 22, 23, 54, 43, 398, 61, 432, 169, 409, 89, 82, 29, 17, 430]"
7622,7622,"[61, 57, 14, 409, 17, 23, 22, 84, 9, 19, 16, 420, 430, 398, 82, 382, 11, 169]"
7623,7623,"[57, 61, 14, 398, 84, 21, 23, 402, 420, 425, 22, 412, 54, 43, 17, 16, 445, 421]"
7624,7624,"[398, 57, 14, 411, 54, 9, 409, 41, 23, 61, 169, 84, 22, 426, 42, 17, 30, 402]"
7625,7625,"[57, 14, 55, 61, 398, 23, 19, 420, 430, 376, 22, 17, 29, 84, 402, 382, 99, 383]"
7626,7626,"[57, 398, 23, 22, 61, 84, 17, 19, 430, 14, 9, 29, 420, 31, 409, 383, 15, 388]"
7627,7627,"[57, 55, 14, 41, 61, 88, 430, 22, 384, 425, 169, 403, 398, 393, 23, 25, 440, 420]"
7628,7628,"[57, 14, 17, 409, 22, 398, 61, 411, 23, 382, 383, 395, 84, 41, 19, 402, 384, 86]"
7629,7629,"[57, 22, 14, 376, 398, 388, 17, 382, 5, 23, 383, 798, 61, 395, 84, 409, 19, 377]"
7630,7630,"[57, 61, 22, 23, 84, 430, 17, 398, 19, 14, 420, 432, 82, 26, 55, 388, 409, 15]"
7631,7631,"[57, 382, 84, 388, 398, 61, 22, 16, 14, 383, 402, 395, 420, 391, 23, 88, 430, 5]"
7632,7632,"[57, 14, 84, 17, 61, 22, 398, 16, 23, 409, 430, 440, 5, 19, 420, 382, 425, 9]"
7633,7633,"[383, 14, 382, 57, 432, 26, 23, 84, 22, 61, 399, 41, 5, 379, 420, 17, 88, 85]"
7634,7634,"[55, 169, 712, 57, 23, 170, 54, 17, 388, 84, 22, 61, 383, 14, 382, 409, 420, 398]"
7635,7635,"[57, 398, 61, 23, 21, 29, 84, 396, 22, 14, 388, 85, 430, 441, 24, 17, 420, 437]"
7636,7636,"[398, 61, 23, 57, 41, 55, 402, 400, 31, 14, 29, 89, 22, 84, 169, 42, 25, 21]"
7637,7637,"[57, 14, 23, 61, 430, 19, 22, 17, 84, 432, 425, 382, 420, 398, 409, 383, 379, 798]"
7638,7638,"[57, 14, 61, 23, 84, 17, 22, 432, 19, 398, 382, 383, 409, 5, 384, 420, 29, 379]"
7639,7639,"[55, 14, 61, 425, 42, 57, 41, 89, 86, 402, 398, 437, 169, 54, 798, 426, 248, 403]"
7640,7640,"[420, 14, 55, 29, 84, 395, 402, 54, 383, 41, 17, 382, 412, 388, 23, 437, 376, 398]"
7641,7641,"[57, 61, 23, 22, 25, 388, 420, 383, 430, 382, 89, 169, 798, 88, 804, 92, 104, 84]"
7642,7642,"[55, 14, 57, 54, 84, 398, 85, 61, 376, 19, 420, 22, 23, 412, 92, 15, 17, 431]"
7643,7643,"[99, 100, 383, 23, 379, 98, 382, 109, 798, 19, 402, 5, 61, 102, 14, 57, 84, 16]"
7644,7644,"[61, 57, 398, 14, 23, 22, 16, 84, 430, 17, 29, 9, 169, 30, 395, 403, 88, 402]"
7645,7645,"[398, 57, 14, 22, 16, 61, 17, 23, 402, 409, 84, 382, 19, 379, 420, 41, 383, 437]"
7646,7646,"[712, 61, 57, 398, 15, 713, 82, 17, 22, 84, 430, 14, 23, 400, 395, 433, 402, 54]"
7647,7647,"[57, 398, 55, 23, 14, 61, 22, 430, 425, 383, 437, 84, 17, 31, 402, 5, 388, 19]"
7648,7648,"[14, 100, 398, 23, 99, 57, 402, 425, 17, 22, 409, 61, 384, 84, 382, 383, 55, 9]"
7649,7649,"[398, 57, 84, 61, 17, 86, 434, 22, 394, 14, 430, 42, 85, 23, 412, 19, 383, 402]"
7650,7650,"[57, 23, 61, 14, 19, 383, 54, 420, 398, 22, 84, 388, 17, 169, 89, 382, 409, 713]"
7651,7651,"[57, 84, 19, 14, 420, 22, 430, 61, 82, 27, 380, 382, 398, 15, 17, 42, 23, 395]"
7652,7652,"[0, 82, 712, 798, 89, 5, 256, 197, 420, 262, 42, 84, 199, 383, 41, 55, 57, 230]"
7653,7653,"[57, 61, 54, 55, 14, 398, 432, 425, 84, 391, 420, 382, 92, 412, 41, 22, 23, 42]"
7654,7654,"[398, 14, 57, 99, 100, 55, 61, 22, 21, 23, 409, 402, 41, 17, 84, 42, 19, 98]"
7655,7655,"[14, 41, 61, 55, 89, 57, 54, 17, 10, 5, 440, 42, 19, 88, 84, 409, 23, 169]"
7656,7656,"[57, 61, 22, 14, 55, 84, 398, 409, 19, 169, 430, 382, 383, 23, 402, 420, 393, 17]"
7657,7657,"[57, 14, 23, 420, 396, 84, 17, 22, 19, 398, 82, 61, 388, 30, 409, 31, 89, 425]"
7658,7658,"[57, 61, 14, 398, 23, 22, 430, 84, 432, 384, 431, 402, 21, 82, 420, 403, 17, 382]"
7659,7659,"[100, 412, 383, 382, 420, 23, 31, 99, 55, 57, 86, 385, 437, 61, 409, 421, 425, 75]"
7660,7660,"[57, 430, 22, 61, 19, 382, 384, 23, 84, 398, 383, 402, 169, 432, 14, 88, 17, 376]"
7661,7661,"[14, 61, 41, 21, 54, 412, 57, 398, 409, 22, 402, 9, 42, 425, 84, 16, 414, 29]"
7662,7662,"[57, 61, 430, 17, 22, 23, 14, 398, 382, 409, 16, 384, 84, 9, 169, 440, 383, 432]"
7663,7663,"[57, 61, 430, 398, 17, 14, 23, 19, 25, 382, 15, 425, 384, 432, 84, 22, 402, 383]"
7664,7664,"[61, 57, 84, 23, 398, 22, 16, 14, 19, 409, 383, 402, 420, 100, 432, 85, 42, 17]"
7665,7665,"[61, 84, 23, 57, 14, 409, 55, 21, 398, 22, 412, 54, 420, 396, 89, 17, 402, 383]"
7666,7666,"[55, 9, 61, 43, 14, 42, 84, 134, 444, 380, 22, 398, 411, 135, 412, 17, 57, 24]"
7667,7667,"[14, 17, 409, 22, 19, 84, 23, 382, 57, 379, 0, 5, 61, 383, 16, 88, 402, 398]"
7668,7668,"[55, 230, 424, 42, 104, 88, 25, 398, 412, 57, 41, 798, 11, 82, 169, 89, 427, 23]"
7669,7669,"[380, 379, 14, 0, 26, 376, 57, 19, 377, 15, 25, 89, 61, 382, 17, 398, 402, 84]"
7670,7670,"[57, 61, 14, 99, 100, 98, 398, 84, 109, 23, 103, 22, 0, 432, 712, 21, 82, 437]"
7671,7671,"[57, 14, 61, 398, 22, 84, 19, 17, 430, 388, 383, 420, 169, 23, 100, 384, 395, 89]"
7672,7672,"[57, 14, 22, 23, 398, 61, 395, 55, 17, 29, 16, 41, 19, 409, 84, 437, 88, 383]"
7673,7673,"[57, 14, 61, 430, 409, 22, 84, 17, 23, 398, 16, 382, 383, 19, 169, 55, 170, 88]"
7674,7674,"[398, 61, 57, 425, 27, 23, 412, 427, 14, 55, 29, 82, 21, 54, 84, 396, 395, 42]"
7675,7675,"[57, 84, 61, 23, 14, 420, 82, 398, 382, 430, 55, 409, 22, 17, 383, 425, 25, 19]"
7676,7676,"[14, 409, 22, 57, 17, 23, 84, 61, 16, 19, 402, 398, 382, 5, 169, 41, 384, 420]"
7677,7677,"[398, 14, 411, 57, 84, 17, 61, 16, 9, 22, 409, 23, 55, 41, 29, 19, 13, 402]"
7678,7678,"[14, 57, 398, 61, 22, 23, 402, 17, 41, 409, 430, 84, 382, 383, 21, 42, 9, 395]"
7679,7679,"[57, 61, 409, 398, 430, 55, 14, 84, 16, 22, 17, 440, 23, 425, 25, 402, 19, 82]"
7680,7680,"[804, 14, 807, 798, 57, 432, 89, 383, 23, 61, 15, 21, 24, 441, 100, 20, 169, 398]"
7681,7681,"[54, 55, 425, 23, 14, 426, 400, 412, 88, 42, 402, 409, 41, 19, 413, 382, 420, 17]"
7682,7682,"[22, 57, 23, 19, 84, 5, 14, 61, 382, 383, 88, 17, 89, 388, 409, 402, 425, 420]"
7683,7683,"[57, 398, 84, 425, 61, 82, 430, 17, 412, 23, 25, 14, 22, 54, 437, 411, 409, 86]"
7684,7684,"[57, 61, 22, 84, 409, 17, 383, 14, 382, 23, 398, 384, 19, 88, 21, 10, 43, 41]"
7685,7685,"[57, 14, 61, 84, 55, 430, 22, 398, 0, 23, 402, 382, 383, 82, 440, 85, 425, 88]"
7686,7686,"[57, 425, 61, 82, 22, 14, 84, 382, 402, 23, 0, 430, 19, 25, 55, 396, 41, 432]"
7687,7687,"[14, 23, 17, 398, 16, 409, 57, 22, 19, 26, 61, 29, 383, 379, 30, 382, 5, 84]"
7688,7688,"[57, 14, 23, 61, 398, 84, 432, 9, 425, 55, 395, 409, 420, 169, 19, 22, 383, 430]"
7689,7689,"[57, 61, 22, 382, 17, 84, 383, 14, 23, 25, 398, 409, 9, 19, 169, 379, 380, 26]"
7690,7690,"[57, 84, 61, 22, 14, 398, 19, 430, 420, 23, 82, 443, 17, 382, 432, 383, 85, 402]"
7691,7691,"[398, 54, 29, 425, 23, 57, 14, 61, 41, 412, 22, 42, 17, 383, 84, 67, 388, 9]"
7692,7692,"[55, 14, 425, 17, 22, 89, 409, 402, 712, 384, 16, 57, 41, 42, 23, 383, 67, 398]"
7693,7693,"[57, 398, 14, 22, 54, 61, 100, 98, 99, 84, 17, 55, 425, 21, 23, 388, 430, 169]"
7694,7694,"[57, 430, 61, 22, 398, 23, 84, 396, 394, 169, 798, 26, 383, 14, 420, 425, 382, 29]"
7695,7695,"[57, 61, 41, 14, 398, 42, 402, 22, 409, 383, 420, 17, 84, 16, 23, 9, 88, 21]"
7696,7696,"[14, 425, 398, 61, 57, 84, 402, 54, 395, 383, 16, 22, 41, 55, 382, 67, 42, 396]"
7697,7697,"[55, 14, 169, 804, 171, 203, 170, 198, 798, 808, 54, 812, 376, 88, 402, 179, 89, 803]"
7698,7698,"[11, 384, 398, 432, 409, 92, 67, 9, 61, 399, 433, 425, 57, 411, 10, 14, 394, 434]"
7699,7699,"[54, 55, 41, 412, 396, 9, 425, 409, 420, 29, 14, 413, 89, 437, 104, 25, 426, 402]"
7700,7700,"[55, 61, 42, 409, 402, 17, 382, 22, 57, 23, 14, 84, 398, 384, 383, 41, 420, 425]"
7701,7701,"[57, 61, 23, 14, 84, 398, 17, 19, 22, 432, 82, 430, 409, 402, 29, 26, 99, 382]"
7702,7702,"[23, 804, 19, 57, 420, 798, 388, 84, 799, 808, 17, 169, 61, 22, 376, 398, 382, 380]"
7703,7703,"[23, 88, 398, 17, 57, 169, 383, 409, 22, 42, 84, 382, 376, 379, 420, 14, 89, 5]"
7704,7704,"[99, 89, 109, 383, 98, 112, 382, 103, 42, 798, 165, 41, 14, 23, 61, 804, 101, 88]"
7705,7705,"[57, 398, 61, 23, 425, 84, 14, 55, 31, 29, 412, 27, 411, 384, 435, 420, 169, 430]"
7706,7706,"[57, 61, 398, 14, 55, 430, 23, 84, 22, 169, 425, 54, 89, 19, 420, 412, 100, 402]"
7707,7707,"[57, 61, 430, 14, 398, 84, 382, 17, 25, 88, 420, 55, 22, 409, 99, 388, 23, 440]"
7708,7708,"[14, 57, 61, 398, 22, 425, 9, 19, 395, 99, 409, 23, 29, 400, 17, 434, 84, 11]"
7709,7709,"[57, 54, 61, 92, 14, 82, 382, 420, 84, 41, 430, 398, 23, 412, 409, 22, 425, 169]"
7710,7710,"[712, 57, 713, 84, 61, 89, 17, 14, 398, 420, 41, 23, 0, 157, 82, 55, 440, 430]"
7711,7711,"[23, 88, 382, 383, 84, 57, 29, 398, 396, 92, 89, 19, 61, 14, 388, 402, 41, 31]"
7712,7712,"[14, 61, 57, 398, 17, 409, 23, 100, 22, 84, 19, 383, 402, 99, 9, 16, 382, 430]"
7713,7713,"[55, 22, 23, 57, 17, 54, 100, 14, 409, 420, 61, 0, 398, 89, 88, 430, 104, 19]"
7714,7714,"[57, 23, 398, 14, 84, 396, 17, 430, 19, 61, 411, 22, 9, 0, 16, 30, 409, 395]"
7715,7715,"[57, 61, 430, 398, 14, 393, 84, 23, 17, 22, 396, 25, 19, 394, 15, 420, 88, 432]"
7716,7716,"[82, 57, 23, 89, 61, 440, 398, 84, 425, 17, 420, 169, 382, 88, 419, 22, 42, 430]"
7717,7717,"[84, 440, 57, 382, 22, 383, 5, 379, 54, 92, 61, 41, 385, 0, 88, 82, 398, 14]"
7718,7718,"[100, 409, 14, 23, 17, 57, 382, 22, 61, 16, 383, 84, 19, 395, 420, 398, 169, 9]"
7719,7719,"[14, 61, 57, 23, 398, 84, 41, 22, 425, 402, 17, 409, 16, 395, 100, 54, 9, 19]"
7720,7720,"[425, 14, 55, 41, 61, 412, 409, 398, 9, 426, 712, 84, 383, 411, 402, 57, 169, 382]"
7721,7721,"[57, 14, 61, 41, 84, 22, 23, 398, 412, 383, 402, 420, 382, 82, 54, 409, 21, 425]"
7722,7722,"[14, 61, 402, 17, 23, 384, 383, 398, 9, 16, 57, 382, 41, 19, 420, 100, 380, 379]"
7723,7723,"[14, 23, 398, 409, 19, 17, 402, 22, 57, 29, 16, 61, 9, 395, 383, 382, 88, 425]"
7724,7724,"[57, 14, 61, 23, 398, 84, 22, 17, 9, 402, 430, 409, 15, 100, 41, 25, 396, 383]"
7725,7725,"[398, 14, 16, 17, 57, 61, 23, 409, 402, 22, 84, 382, 420, 19, 383, 29, 432, 20]"
7726,7726,"[57, 14, 61, 99, 16, 409, 23, 84, 430, 22, 100, 398, 17, 382, 55, 19, 25, 383]"
7727,7727,"[57, 61, 55, 402, 425, 430, 22, 23, 398, 84, 14, 395, 41, 43, 42, 169, 82, 383]"
7728,7728,"[57, 398, 61, 14, 84, 22, 395, 29, 23, 420, 411, 17, 382, 85, 409, 19, 82, 388]"
7729,7729,"[55, 57, 61, 14, 398, 23, 22, 169, 430, 84, 420, 396, 17, 82, 382, 9, 16, 409]"
7730,7730,"[57, 61, 14, 425, 54, 55, 398, 9, 402, 17, 22, 41, 84, 412, 23, 21, 409, 19]"
7731,7731,"[57, 61, 23, 420, 382, 383, 398, 84, 9, 380, 14, 17, 22, 388, 430, 384, 41, 419]"
7732,7732,"[57, 61, 22, 14, 430, 409, 23, 15, 394, 17, 84, 432, 425, 398, 382, 431, 19, 402]"
7733,7733,"[398, 61, 55, 433, 0, 57, 400, 393, 29, 395, 434, 425, 403, 435, 17, 412, 420, 14]"
7734,7734,"[89, 41, 61, 57, 70, 405, 21, 168, 383, 382, 149, 425, 14, 138, 5, 140, 165, 84]"
7735,7735,"[54, 57, 61, 425, 82, 412, 84, 22, 24, 41, 55, 23, 64, 398, 14, 21, 380, 413]"
7736,7736,"[88, 99, 98, 382, 42, 384, 383, 41, 21, 14, 798, 5, 23, 402, 89, 84, 804, 22]"
7737,7737,"[398, 57, 61, 14, 84, 23, 409, 22, 17, 395, 430, 402, 29, 9, 19, 31, 411, 420]"
7738,7738,"[57, 412, 379, 55, 5, 376, 380, 61, 31, 430, 383, 23, 409, 425, 14, 431, 22, 377]"
7739,7739,"[57, 54, 61, 420, 92, 385, 430, 23, 383, 382, 398, 432, 55, 395, 67, 425, 17, 396]"
7740,7740,"[425, 420, 169, 88, 799, 798, 165, 54, 89, 84, 55, 42, 383, 712, 149, 14, 388, 432]"
7741,7741,"[61, 55, 57, 89, 383, 22, 14, 398, 23, 169, 41, 382, 42, 798, 88, 804, 440, 84]"
7742,7742,"[89, 55, 41, 14, 441, 42, 376, 88, 712, 5, 15, 82, 57, 248, 384, 394, 380, 84]"
7743,7743,"[61, 14, 57, 23, 84, 398, 382, 42, 395, 17, 29, 437, 30, 89, 22, 86, 9, 383]"
7744,7744,"[42, 41, 402, 383, 382, 17, 88, 14, 19, 16, 409, 61, 23, 169, 425, 398, 89, 57]"
7745,7745,"[57, 14, 23, 22, 383, 425, 398, 61, 84, 420, 391, 55, 392, 169, 16, 384, 17, 29]"
7746,7746,"[57, 61, 14, 398, 22, 17, 23, 409, 84, 21, 430, 379, 19, 382, 420, 16, 88, 376]"
7747,7747,"[21, 14, 426, 798, 17, 0, 57, 61, 84, 16, 62, 425, 398, 712, 63, 409, 380, 22]"
7748,7748,"[712, 14, 57, 402, 17, 61, 409, 23, 398, 41, 9, 22, 84, 169, 19, 29, 16, 798]"
7749,7749,"[14, 57, 84, 61, 409, 22, 17, 23, 25, 398, 16, 382, 384, 430, 441, 9, 19, 440]"
7750,7750,"[23, 14, 61, 5, 88, 55, 382, 441, 409, 57, 169, 92, 383, 379, 808, 146, 17, 19]"
7751,7751,"[61, 57, 409, 402, 14, 84, 398, 23, 17, 19, 9, 22, 382, 5, 383, 41, 88, 384]"
7752,7752,"[61, 57, 84, 398, 42, 14, 41, 23, 409, 425, 420, 19, 169, 382, 22, 402, 403, 17]"
7753,7753,"[57, 61, 22, 398, 23, 382, 100, 14, 409, 420, 17, 19, 104, 55, 84, 16, 383, 169]"
7754,7754,"[61, 402, 57, 14, 41, 409, 425, 42, 17, 9, 411, 88, 804, 395, 398, 376, 403, 21]"
7755,7755,"[89, 57, 82, 409, 61, 440, 84, 14, 5, 22, 398, 385, 435, 420, 23, 0, 42, 55]"
7756,7756,"[84, 57, 55, 14, 22, 169, 430, 61, 19, 16, 398, 23, 376, 382, 804, 409, 17, 82]"
7757,7757,"[425, 14, 54, 376, 712, 88, 57, 61, 42, 808, 412, 55, 384, 169, 409, 420, 398, 23]"
7758,7758,"[14, 22, 57, 61, 398, 23, 16, 382, 17, 383, 84, 402, 420, 432, 409, 379, 42, 11]"
7759,7759,"[57, 61, 84, 14, 382, 409, 398, 23, 420, 55, 16, 432, 22, 17, 430, 384, 376, 41]"
7760,7760,"[23, 14, 21, 412, 402, 88, 425, 57, 17, 61, 22, 15, 398, 41, 89, 392, 16, 169]"
7761,7761,"[57, 14, 61, 398, 23, 409, 17, 22, 382, 19, 84, 383, 420, 402, 20, 41, 16, 430]"
7762,7762,"[61, 57, 14, 84, 398, 411, 22, 82, 23, 430, 403, 420, 17, 388, 402, 425, 19, 431]"
7763,7763,"[14, 382, 5, 383, 84, 384, 376, 169, 61, 57, 420, 798, 22, 409, 804, 19, 379, 799]"
7764,7764,"[798, 14, 19, 61, 398, 383, 5, 84, 804, 57, 382, 23, 170, 169, 17, 179, 377, 432]"
7765,7765,"[61, 57, 109, 14, 42, 398, 17, 99, 409, 43, 425, 402, 41, 430, 84, 16, 100, 393]"
7766,7766,"[100, 14, 23, 383, 382, 22, 402, 99, 409, 25, 398, 384, 55, 61, 57, 101, 88, 84]"
7767,7767,"[88, 55, 425, 383, 382, 420, 57, 61, 54, 384, 23, 41, 84, 42, 432, 89, 5, 14]"
7768,7768,"[22, 14, 380, 376, 41, 57, 19, 402, 24, 42, 20, 89, 5, 15, 379, 17, 398, 88]"
7769,7769,"[14, 798, 22, 425, 57, 799, 0, 804, 55, 84, 61, 383, 170, 89, 41, 808, 432, 398]"
7770,7770,"[798, 22, 420, 198, 169, 61, 425, 19, 57, 421, 173, 14, 171, 88, 5, 92, 383, 23]"
7771,7771,"[57, 22, 14, 398, 382, 383, 5, 84, 376, 61, 88, 420, 388, 391, 386, 379, 86, 19]"
7772,7772,"[55, 398, 14, 400, 430, 23, 29, 25, 57, 22, 104, 384, 396, 395, 412, 0, 75, 92]"
7773,7773,"[42, 383, 61, 382, 55, 57, 41, 92, 23, 798, 89, 391, 804, 392, 5, 88, 440, 421]"
7774,7774,"[57, 14, 41, 398, 61, 23, 425, 409, 54, 22, 42, 17, 402, 84, 412, 383, 388, 411]"
7775,7775,"[57, 14, 100, 61, 23, 398, 84, 99, 22, 19, 17, 409, 402, 41, 109, 82, 101, 98]"
7776,7776,"[57, 61, 84, 398, 23, 14, 22, 402, 41, 17, 42, 412, 420, 400, 425, 16, 383, 54]"
7777,7777,"[57, 61, 425, 420, 14, 398, 84, 85, 382, 392, 432, 437, 22, 0, 430, 92, 23, 402]"
7778,7778,"[61, 57, 23, 398, 22, 84, 100, 395, 54, 396, 31, 430, 17, 402, 420, 9, 29, 14]"
7779,7779,"[54, 42, 41, 398, 425, 61, 14, 57, 402, 412, 21, 89, 67, 382, 9, 403, 100, 23]"
7780,7780,"[61, 398, 57, 430, 22, 84, 412, 55, 14, 169, 402, 88, 23, 89, 420, 382, 54, 425]"
7781,7781,"[22, 14, 409, 383, 382, 84, 384, 16, 17, 398, 23, 379, 61, 57, 9, 19, 171, 402]"
7782,7782,"[14, 23, 398, 22, 57, 88, 420, 170, 379, 100, 61, 402, 388, 169, 17, 84, 27, 383]"
7783,7783,"[5, 14, 57, 19, 15, 22, 17, 18, 61, 88, 0, 23, 92, 383, 431, 396, 16, 84]"
7784,7784,"[57, 398, 22, 61, 84, 14, 23, 430, 17, 420, 85, 382, 19, 26, 432, 409, 82, 383]"
7785,7785,"[57, 398, 61, 14, 409, 84, 29, 22, 23, 9, 17, 395, 383, 100, 431, 19, 169, 382]"
7786,7786,"[54, 425, 55, 402, 169, 84, 41, 57, 23, 380, 64, 61, 403, 88, 17, 14, 412, 179]"
7787,7787,"[398, 61, 57, 14, 23, 16, 411, 382, 17, 409, 19, 22, 402, 430, 15, 388, 84, 5]"
7788,7788,"[61, 14, 57, 100, 398, 99, 409, 16, 17, 23, 22, 430, 9, 382, 84, 98, 19, 384]"
7789,7789,"[99, 98, 109, 103, 100, 25, 412, 61, 57, 14, 20, 15, 55, 101, 712, 380, 23, 112]"
7790,7790,"[14, 89, 22, 169, 55, 88, 383, 376, 382, 798, 17, 379, 409, 804, 9, 398, 380, 15]"
7791,7791,"[57, 61, 100, 409, 84, 99, 23, 382, 430, 383, 14, 17, 398, 22, 432, 55, 98, 19]"
7792,7792,"[61, 398, 14, 57, 55, 425, 41, 402, 22, 100, 169, 21, 42, 383, 84, 23, 388, 88]"
7793,7793,"[55, 57, 21, 61, 23, 398, 409, 425, 14, 420, 24, 402, 17, 84, 412, 22, 804, 432]"
7794,7794,"[14, 169, 17, 22, 383, 19, 798, 5, 382, 376, 799, 388, 57, 88, 61, 812, 804, 89]"
7795,7795,"[57, 61, 14, 22, 409, 23, 398, 430, 84, 17, 19, 382, 383, 16, 55, 440, 379, 5]"
7796,7796,"[82, 380, 712, 89, 15, 57, 87, 84, 5, 402, 441, 85, 0, 159, 23, 420, 713, 67]"
7797,7797,"[55, 42, 41, 61, 22, 425, 437, 57, 103, 89, 231, 804, 54, 401, 398, 27, 384, 5]"
7798,7798,"[31, 23, 61, 14, 84, 25, 425, 88, 57, 30, 54, 169, 385, 420, 55, 42, 89, 24]"
7799,7799,"[798, 42, 804, 441, 55, 442, 61, 41, 0, 160, 14, 396, 21, 54, 57, 799, 15, 398]"
7800,7800,"[55, 14, 23, 409, 22, 19, 169, 88, 57, 382, 17, 9, 398, 25, 61, 15, 24, 798]"
7801,7801,"[55, 713, 169, 89, 61, 170, 398, 14, 57, 173, 425, 22, 396, 712, 409, 9, 26, 23]"
7802,7802,"[61, 100, 57, 398, 23, 84, 402, 403, 17, 22, 409, 169, 14, 41, 27, 42, 400, 395]"
7803,7803,"[55, 23, 57, 61, 31, 430, 425, 14, 398, 22, 54, 396, 88, 383, 420, 171, 382, 25]"
7804,7804,"[394, 804, 5, 432, 169, 382, 88, 61, 383, 57, 798, 14, 799, 89, 23, 67, 55, 19]"
7805,7805,"[41, 54, 17, 398, 383, 61, 412, 14, 402, 395, 409, 57, 84, 384, 437, 21, 23, 88]"
7806,7806,"[14, 57, 23, 84, 398, 22, 85, 382, 29, 395, 61, 92, 437, 383, 55, 425, 420, 26]"
7807,7807,"[42, 55, 402, 57, 383, 41, 61, 89, 384, 9, 88, 409, 84, 382, 411, 420, 14, 380]"
7808,7808,"[398, 61, 57, 14, 412, 85, 54, 434, 383, 433, 10, 16, 55, 430, 402, 395, 22, 400]"
7809,7809,"[57, 398, 23, 61, 22, 84, 388, 14, 425, 430, 19, 420, 396, 382, 82, 391, 17, 443]"
7810,7810,"[57, 420, 14, 61, 55, 398, 412, 41, 17, 23, 84, 42, 396, 22, 169, 54, 383, 402]"
7811,7811,"[57, 100, 14, 61, 398, 19, 22, 23, 17, 402, 430, 99, 409, 383, 16, 55, 382, 89]"
7812,7812,"[57, 41, 14, 61, 84, 383, 17, 440, 420, 402, 82, 85, 23, 19, 42, 382, 5, 22]"
7813,7813,"[57, 61, 430, 398, 23, 22, 84, 14, 99, 420, 17, 100, 19, 104, 409, 16, 403, 432]"
7814,7814,"[398, 23, 84, 22, 14, 57, 19, 61, 409, 17, 432, 25, 388, 21, 15, 383, 401, 20]"
7815,7815,"[403, 19, 57, 61, 14, 402, 409, 712, 17, 41, 42, 435, 23, 84, 43, 398, 420, 9]"
7816,7816,"[57, 14, 84, 402, 61, 22, 398, 23, 382, 41, 17, 384, 55, 430, 383, 19, 88, 11]"
7817,7817,"[22, 57, 61, 430, 17, 380, 169, 84, 14, 5, 382, 432, 394, 19, 55, 15, 804, 24]"
7818,7818,"[14, 61, 398, 409, 57, 23, 17, 22, 84, 19, 100, 382, 99, 16, 430, 384, 383, 402]"
7819,7819,"[398, 57, 14, 23, 61, 84, 712, 22, 41, 169, 395, 19, 396, 100, 42, 383, 420, 402]"
7820,7820,"[57, 61, 398, 19, 22, 23, 420, 84, 14, 382, 379, 89, 430, 5, 82, 383, 10, 88]"
7821,7821,"[14, 23, 398, 19, 22, 57, 425, 17, 402, 169, 84, 16, 395, 61, 30, 409, 383, 29]"
7822,7822,"[55, 88, 23, 444, 43, 395, 433, 388, 26, 217, 17, 399, 381, 104, 57, 398, 54, 210]"
7823,7823,"[14, 109, 57, 61, 23, 398, 22, 19, 20, 420, 430, 382, 388, 804, 409, 383, 376, 84]"
7824,7824,"[14, 57, 398, 19, 22, 23, 409, 61, 84, 17, 382, 16, 55, 384, 712, 5, 383, 169]"
7825,7825,"[23, 41, 42, 88, 30, 402, 31, 396, 61, 398, 443, 169, 57, 92, 403, 400, 89, 27]"
7826,7826,"[61, 57, 23, 383, 430, 84, 440, 22, 31, 393, 437, 382, 41, 425, 15, 384, 25, 420]"
7827,7827,"[55, 14, 54, 425, 89, 402, 412, 429, 62, 41, 25, 400, 376, 427, 0, 9, 430, 84]"
7828,7828,"[99, 100, 57, 103, 61, 14, 398, 402, 98, 84, 409, 23, 19, 17, 109, 22, 112, 9]"
7829,7829,"[84, 22, 382, 23, 383, 82, 88, 61, 57, 395, 14, 398, 89, 29, 83, 384, 437, 385]"
7830,7830,"[57, 14, 398, 23, 22, 61, 430, 17, 84, 382, 29, 383, 432, 5, 402, 19, 388, 420]"
7831,7831,"[14, 712, 22, 19, 57, 23, 17, 388, 420, 402, 398, 29, 30, 27, 409, 376, 382, 42]"
7832,7832,"[23, 57, 420, 61, 0, 398, 22, 17, 82, 14, 84, 88, 42, 430, 382, 89, 441, 396]"
7833,7833,"[55, 14, 23, 17, 84, 425, 54, 57, 398, 19, 409, 169, 16, 22, 376, 420, 382, 383]"
